ex_ID,ex_Date,ex_Type,ex_DurationMin,ex_TotalMarks,ex_PassGrade,cou_ID
4309,6/8/2006,Written,90,120,72,72
4310,1/5/2018,Written,20,100,60,131
4311,6/6/2002,Project Based,90,30,18,331
4312,10/28/2001,Written,120,120,72,254
4313,1/1/2011,Multi Choice,40,100,60,73
4314,3/16/1998,Project Based,60,30,18,211
4315,2/12/2004,Written,180,100,60,281
4316,6/25/2020,Multi Choice,40,100,60,102
4317,4/28/2025,Project Based,120,10,6,198
4318,12/1/2005,Project Based,30,120,72,154
4319,12/14/2014,Project Based,40,30,18,86
4320,2/18/2002,Multi Choice,20,10,6,200
4321,12/20/2002,Multi Choice,180,50,30,74
4322,12/29/2000,Written,20,100,60,113
4323,1/7/2018,Written,120,30,18,180
4324,2/12/2006,Written,40,120,72,14
4325,4/20/2017,Project Based,40,100,60,134
4326,10/17/2019,Project Based,90,50,30,348
4327,1/22/2002,Multi Choice,60,30,18,224
4328,1/19/2018,Written,90,100,60,285
4329,3/6/2022,Project Based,40,120,72,73
4330,1/16/1999,Written,30,50,30,46
4331,1/14/2009,Written,40,100,60,176
4332,2/10/2011,Project Based,40,50,30,68
4333,4/2/1998,Multi Choice,120,30,18,59
4334,6/2/2002,Written,40,10,6,53
4335,1/21/1999,Project Based,30,10,6,253
4336,12/17/2008,Written,40,50,30,293
4337,2/10/2026,Project Based,20,50,30,138
4338,1/12/1998,Project Based,120,50,30,342
4339,10/22/2002,Project Based,40,10,6,261
4340,3/19/2007,Written,40,10,6,165
4341,11/3/2020,Project Based,60,10,6,339
4342,3/23/1999,Project Based,90,100,60,12
4343,4/18/1996,Written,180,50,30,219
4344,3/31/2000,Project Based,60,50,30,313
4345,12/27/2006,Written,30,100,60,96
4346,12/16/2004,Project Based,120,30,18,57
4347,12/12/2004,Multi Choice,20,30,18,141
4348,1/23/1996,Multi Choice,20,10,6,137
4349,3/21/1997,Written,60,10,6,31
4350,3/18/2007,Multi Choice,90,30,18,258
4351,11/27/2010,Written,180,100,60,286
4352,1/27/1999,Written,120,120,72,99
4353,12/29/2006,Written,120,100,60,144
4354,5/23/2005,Project Based,60,10,6,63
4355,10/3/2002,Multi Choice,120,10,6,208
4356,4/20/2017,Project Based,20,100,60,221
4357,12/2/2013,Multi Choice,60,50,30,214
4358,4/27/2020,Multi Choice,30,100,60,287
4359,7/1/2003,Written,40,100,60,20
4360,4/6/2001,Written,90,100,60,210
4361,10/17/2003,Written,30,100,60,335
4362,12/26/2001,Project Based,90,50,30,300
4363,5/22/2024,Project Based,180,10,6,203
4364,2/16/1998,Multi Choice,180,100,60,298
4365,11/29/2020,Project Based,20,10,6,51
4366,11/1/2004,Written,120,100,60,88
4367,2/14/2017,Multi Choice,30,100,60,12
4368,11/24/2007,Multi Choice,90,50,30,320
4369,12/24/2005,Multi Choice,20,120,72,106
4370,3/28/1997,Project Based,30,100,60,85
4371,4/8/2015,Project Based,120,10,6,2
4372,5/24/2005,Project Based,120,120,72,315
4373,10/22/1996,Multi Choice,90,120,72,102
4374,2/8/1998,Multi Choice,120,30,18,261
4375,3/1/1998,Project Based,30,30,18,290
4376,4/14/2006,Written,20,30,18,42
4377,2/11/1998,Project Based,20,50,30,85
4378,12/26/1998,Written,60,50,30,256
4379,11/15/1996,Project Based,180,100,60,62
4380,3/25/2003,Project Based,180,100,60,163
4381,4/13/1996,Written,90,50,30,246
4382,3/13/2002,Multi Choice,30,100,60,19
4383,4/29/1997,Project Based,60,120,72,5
4384,4/12/2025,Written,20,100,60,295
4385,11/24/2025,Project Based,90,30,18,174
4386,10/26/1998,Multi Choice,40,50,30,218
4387,12/21/2004,Written,90,10,6,162
4388,2/15/1998,Multi Choice,20,30,18,223
4389,12/15/2020,Written,30,30,18,157
4390,6/12/2025,Written,20,50,30,329
4391,10/12/2005,Multi Choice,120,30,18,38
4392,6/30/1998,Written,30,120,72,111
4393,1/12/1997,Written,40,10,6,95
4394,11/24/2020,Multi Choice,180,120,72,186
4395,12/8/2010,Written,30,50,30,266
4396,10/28/2008,Project Based,180,10,6,271
4397,12/1/2006,Project Based,90,120,72,326
4398,4/22/2002,Project Based,20,100,60,43
4399,12/7/2002,Multi Choice,60,100,60,192
4400,5/7/1997,Multi Choice,40,50,30,278
4401,6/26/2024,Multi Choice,40,100,60,286
4402,1/1/2002,Written,30,10,6,59
4403,10/12/2000,Written,20,10,6,335
4404,2/25/2021,Multi Choice,180,50,30,346
4405,3/9/2013,Written,120,120,72,232
4406,11/9/2016,Multi Choice,120,120,72,162
4407,12/6/2006,Project Based,90,100,60,46
4408,5/22/2015,Multi Choice,60,50,30,68
4409,10/7/2008,Written,20,30,18,229
4410,2/22/1998,Project Based,40,30,18,214
4411,12/19/2014,Written,30,100,60,64
4412,5/27/2026,Multi Choice,30,10,6,136
4413,10/13/2000,Project Based,120,50,30,39
4414,10/30/1999,Multi Choice,120,10,6,100
4415,2/22/1999,Project Based,90,30,18,323
4416,6/26/2021,Written,30,120,72,242
4417,2/6/2001,Project Based,180,50,30,279
4418,5/14/2014,Project Based,180,10,6,71
4419,3/16/1998,Multi Choice,30,50,30,129
4420,1/19/1997,Project Based,30,10,6,44
4421,10/17/2019,Project Based,40,30,18,317
4422,3/22/2018,Written,40,100,60,221
4423,4/3/2020,Written,90,120,72,36
4424,10/16/2007,Project Based,20,30,18,90
4425,2/10/1997,Project Based,30,10,6,235
4426,6/20/1998,Written,40,120,72,163
4427,6/1/2005,Multi Choice,90,120,72,236
4428,10/16/1999,Written,120,120,72,309
4429,12/3/2021,Project Based,180,10,6,128
4430,2/7/2004,Multi Choice,20,50,30,63
4431,12/22/2001,Multi Choice,180,30,18,158
4432,3/17/1996,Written,90,50,30,135
4433,1/2/2001,Multi Choice,90,50,30,41
4434,3/9/2010,Written,90,120,72,196
4435,3/14/1999,Project Based,20,50,30,102
4436,4/4/2003,Project Based,20,120,72,32
4437,6/11/2010,Multi Choice,20,10,6,297
4438,10/12/2007,Multi Choice,180,100,60,47
4439,2/21/2015,Project Based,90,120,72,97
4440,3/3/2021,Written,30,100,60,229
4441,12/18/2009,Project Based,20,30,18,223
4442,6/4/1998,Written,180,50,30,74
4443,10/9/2001,Multi Choice,90,120,72,273
4444,1/2/2009,Multi Choice,40,120,72,42
4445,6/30/2013,Written,60,50,30,155
4446,11/9/1999,Multi Choice,60,120,72,129
4447,1/13/1996,Multi Choice,120,30,18,90
4448,4/15/2017,Multi Choice,20,100,60,175
4449,10/31/2006,Multi Choice,60,50,30,24
4450,11/20/2008,Written,120,10,6,150
4451,3/29/2020,Multi Choice,40,10,6,287
4452,1/2/2003,Project Based,180,100,60,296
4453,1/21/2012,Project Based,180,10,6,104
4454,10/21/2011,Multi Choice,40,100,60,113
4455,3/17/2026,Project Based,60,120,72,272
4456,6/26/2003,Project Based,180,50,30,291
4457,4/30/2007,Written,30,120,72,253
4458,10/31/1995,Project Based,90,50,30,75
4459,5/27/2011,Multi Choice,60,50,30,254
4460,2/2/2014,Project Based,30,50,30,9
4461,12/16/2017,Multi Choice,20,10,6,8
4462,11/11/2024,Multi Choice,180,50,30,158
4463,3/20/2021,Written,30,30,18,350
4464,11/13/1998,Project Based,40,120,72,341
4465,1/22/2000,Multi Choice,60,10,6,346
4466,2/19/2009,Written,90,10,6,77
4467,11/22/2005,Written,180,10,6,193
4468,11/1/2012,Project Based,180,120,72,168
4469,1/31/2009,Project Based,180,50,30,167
4470,12/27/2011,Project Based,90,10,6,254
4471,6/17/1999,Multi Choice,60,50,30,59
4472,5/26/2005,Written,90,50,30,98
4473,1/23/2021,Project Based,40,30,18,40
4474,12/18/2002,Project Based,60,100,60,266
4475,6/22/1997,Project Based,40,120,72,272
4476,5/22/1997,Project Based,40,100,60,230
4477,12/31/1995,Written,40,10,6,135
4478,6/6/1998,Multi Choice,60,100,60,344
4479,10/27/2006,Project Based,90,30,18,59
4480,2/11/2005,Multi Choice,40,100,60,258
4481,11/24/2019,Written,90,120,72,143
4482,1/26/2000,Multi Choice,180,10,6,89
4483,11/3/1999,Multi Choice,30,120,72,107
4484,1/14/2003,Written,20,100,60,288
4485,4/27/2004,Written,30,50,30,95
4486,4/5/2003,Multi Choice,180,30,18,50
4487,3/26/2000,Project Based,30,30,18,194
4488,6/30/2022,Written,40,100,60,338
4489,2/7/1999,Multi Choice,120,100,60,32
4490,4/30/2004,Written,40,100,60,4
4491,3/20/2015,Project Based,20,100,60,13
4492,2/1/1998,Project Based,60,120,72,12
4493,5/28/2008,Written,90,30,18,322
4494,1/3/2013,Project Based,40,120,72,227
4495,1/9/1998,Project Based,40,10,6,324
4496,12/31/2000,Project Based,180,30,18,168
4497,10/14/2009,Project Based,90,100,60,90
4498,12/5/2006,Written,90,50,30,124
4499,11/20/2008,Project Based,90,10,6,83
4500,6/26/2001,Project Based,60,30,18,100
4501,5/7/2006,Multi Choice,180,10,6,10
4502,4/4/2001,Written,60,120,72,291
4503,3/6/2002,Multi Choice,30,100,60,349
4504,11/28/2005,Written,60,30,18,193
4505,3/5/1996,Project Based,180,10,6,256
4506,6/2/2005,Written,30,120,72,161
4507,11/20/2023,Written,120,30,18,259
4508,10/4/1995,Multi Choice,90,100,60,221
4509,11/15/2003,Project Based,40,100,60,249
4510,1/11/2005,Written,30,120,72,339
4511,4/15/2013,Project Based,20,100,60,252
4512,6/3/1997,Multi Choice,120,50,30,15
4513,1/9/2003,Project Based,20,10,6,215
4514,1/5/2008,Project Based,60,100,60,145
4515,4/17/2004,Project Based,90,50,30,172
4516,12/3/2010,Written,180,30,18,145
4517,3/12/2007,Multi Choice,180,10,6,108
4518,3/18/2012,Project Based,90,50,30,46
4519,4/4/2009,Project Based,180,10,6,167
4520,1/14/2017,Written,30,100,60,315
4521,6/27/2003,Written,120,100,60,291
4522,2/1/2001,Project Based,30,100,60,234
4523,11/23/2012,Multi Choice,60,120,72,264
4524,3/8/2003,Multi Choice,180,30,18,90
4525,10/1/2004,Written,40,50,30,302
4526,11/18/2003,Multi Choice,20,120,72,117
4527,3/27/1996,Project Based,90,120,72,38
4528,5/6/2017,Multi Choice,120,120,72,4
4529,4/18/2018,Written,30,10,6,169
4530,10/31/2021,Project Based,120,120,72,58
4531,4/11/1998,Written,30,30,18,96
4532,5/21/2004,Multi Choice,90,30,18,19
4533,4/6/2006,Written,90,50,30,232
4534,6/29/2015,Multi Choice,90,30,18,268
4535,2/13/2021,Written,90,100,60,90
4536,1/5/1997,Project Based,90,10,6,60
4537,6/26/2013,Project Based,180,50,30,207
4538,6/15/2010,Project Based,30,100,60,6
4539,2/17/2025,Written,40,50,30,40
4540,2/24/2025,Written,30,10,6,285
4541,3/25/2002,Written,90,100,60,49
4542,2/17/2001,Written,40,50,30,244
4543,4/13/2004,Written,120,50,30,28
4544,2/27/2009,Project Based,180,100,60,171
4545,3/29/2022,Project Based,20,100,60,157
4546,4/13/1996,Multi Choice,90,120,72,56
4547,2/27/2012,Project Based,120,50,30,349
4548,11/3/2010,Written,30,10,6,166
4549,2/3/1997,Written,60,120,72,329
4550,10/17/2004,Written,90,120,72,211
4551,4/8/2005,Written,180,120,72,184
4552,12/10/1999,Project Based,60,100,60,268
4553,10/29/2006,Written,120,30,18,9
4554,11/9/2005,Written,120,30,18,46
4555,3/14/2017,Project Based,90,100,60,262
4556,1/23/1999,Project Based,30,10,6,323
4557,11/24/2000,Project Based,180,10,6,218
4558,10/14/2021,Multi Choice,40,30,18,270
4559,6/30/2008,Project Based,90,50,30,77
4560,12/21/1998,Written,120,50,30,267
4561,2/18/1997,Multi Choice,60,120,72,186
4562,1/5/2016,Written,120,100,60,275
4563,3/17/2015,Multi Choice,30,120,72,214
4564,11/8/2004,Project Based,180,30,18,32
4565,4/2/2012,Written,180,100,60,202
4566,1/22/2012,Multi Choice,180,120,72,241
4567,2/14/2016,Project Based,180,10,6,174
4568,4/25/2000,Written,180,100,60,293
4569,1/22/1996,Project Based,180,10,6,182
4570,1/19/2008,Multi Choice,120,30,18,8
4571,4/5/2022,Project Based,30,30,18,15
4572,10/20/2006,Multi Choice,180,100,60,300
4573,5/7/1996,Project Based,180,30,18,114
4574,4/17/2007,Project Based,90,50,30,151
4575,4/5/1998,Multi Choice,180,120,72,60
4576,3/18/2006,Written,120,120,72,127
4577,5/18/2007,Multi Choice,30,50,30,119
4578,12/24/2010,Project Based,180,50,30,343
4579,4/13/1998,Multi Choice,20,100,60,249
4580,6/18/2002,Project Based,30,30,18,191
4581,1/30/2024,Written,90,30,18,5
4582,12/28/2016,Multi Choice,120,30,18,226
4583,2/18/2006,Multi Choice,120,30,18,84
4584,4/25/2000,Multi Choice,90,120,72,61
4585,3/4/2001,Multi Choice,60,50,30,179
4586,1/27/2013,Multi Choice,40,30,18,251
4587,12/15/1995,Written,180,120,72,94
4588,3/1/2001,Project Based,120,50,30,18
4589,3/23/1996,Project Based,20,100,60,186
4590,6/15/2024,Multi Choice,40,10,6,264
4591,10/31/2008,Multi Choice,30,10,6,179
4592,4/5/1999,Project Based,90,30,18,306
4593,11/3/2020,Written,60,10,6,54
4594,6/2/2001,Multi Choice,180,100,60,320
4595,2/9/1996,Multi Choice,30,100,60,201
4596,2/11/1996,Written,30,30,18,160
4597,4/22/2005,Written,30,100,60,68
4598,2/22/2000,Written,20,50,30,8
4599,12/30/2007,Multi Choice,90,120,72,212
4600,4/6/2012,Project Based,180,30,18,295
4601,4/30/2025,Multi Choice,30,120,72,38
4602,6/23/2019,Multi Choice,180,50,30,3
4603,5/11/2011,Project Based,20,50,30,322
4604,6/27/2018,Written,180,120,72,159
4605,12/24/1998,Project Based,90,120,72,73
4606,12/31/2013,Project Based,60,120,72,321
4607,6/28/2005,Multi Choice,120,10,6,54
4608,12/15/1995,Written,40,10,6,72
4609,10/12/2002,Written,60,50,30,17
4610,12/16/2003,Written,30,30,18,347
4611,12/1/2001,Written,60,30,18,22
4612,10/12/2006,Multi Choice,40,10,6,53
4613,4/27/1999,Project Based,20,30,18,259
4614,12/27/2004,Project Based,60,120,72,165
4615,1/1/2001,Project Based,120,10,6,305
4616,4/30/2012,Written,30,10,6,95
4617,4/11/2012,Written,90,120,72,187
4618,5/19/2018,Project Based,120,50,30,84
4619,1/12/2001,Written,180,10,6,123
4620,7/1/1998,Written,60,120,72,48
4621,10/8/2024,Multi Choice,90,30,18,100
4622,6/8/1997,Written,90,50,30,134
4623,6/22/2007,Multi Choice,60,100,60,228
4624,4/23/2000,Project Based,40,30,18,246
4625,5/23/1998,Written,180,30,18,162
4626,11/7/2007,Multi Choice,90,30,18,18
4627,12/11/2014,Project Based,40,10,6,250
4628,5/29/2018,Written,180,50,30,187
4629,5/6/2007,Project Based,180,100,60,203
4630,6/21/1997,Multi Choice,90,100,60,133
4631,3/16/2000,Project Based,30,120,72,321
4632,1/4/2007,Multi Choice,180,30,18,216
4633,6/15/2012,Multi Choice,180,50,30,8
4634,11/19/2019,Project Based,120,120,72,182
4635,10/26/1999,Multi Choice,40,10,6,80
4636,5/13/2013,Written,20,10,6,249
4637,11/10/1997,Multi Choice,120,30,18,171
4638,2/28/1999,Project Based,90,10,6,346
4639,6/11/2007,Multi Choice,20,100,60,213
4640,1/4/2001,Project Based,60,100,60,233
4641,4/26/1998,Project Based,180,120,72,180
4642,2/6/2011,Multi Choice,30,100,60,123
4643,5/14/2014,Written,40,100,60,171
4644,4/29/2022,Multi Choice,30,50,30,79
4645,6/4/1999,Written,180,120,72,151
4646,3/3/2018,Multi Choice,180,10,6,111
4647,2/27/2017,Written,60,120,72,97
4648,2/26/2023,Project Based,30,120,72,335
4649,5/10/2005,Written,20,10,6,124
4650,5/3/2005,Multi Choice,90,100,60,222
4651,3/28/2018,Project Based,60,30,18,280
4652,5/14/2006,Multi Choice,120,100,60,54
4653,10/15/2003,Multi Choice,20,30,18,126
4654,1/10/1999,Written,180,120,72,10
4655,1/27/2015,Written,60,120,72,6
4656,10/27/2020,Written,120,120,72,302
4657,2/12/2003,Multi Choice,180,50,30,104
4658,4/21/2025,Multi Choice,60,50,30,292
4659,10/20/1999,Written,20,120,72,234
4660,4/7/1998,Multi Choice,90,10,6,188
4661,1/24/2000,Written,20,30,18,302
4662,12/15/1995,Project Based,20,30,18,229
4663,3/27/2013,Project Based,20,100,60,322
4664,6/6/2007,Written,40,10,6,211
4665,3/19/2002,Project Based,40,50,30,322
4666,4/10/1999,Written,30,100,60,291
4667,6/24/2000,Project Based,40,50,30,306
4668,12/8/2015,Written,180,100,60,90
4669,5/29/1999,Project Based,60,30,18,227
4670,10/6/2002,Written,60,50,30,90
4671,11/21/1998,Project Based,20,10,6,254
4672,6/13/2018,Project Based,90,10,6,126
4673,2/7/1996,Written,90,50,30,89
4674,11/25/2014,Project Based,120,30,18,172
4675,10/12/2015,Multi Choice,60,10,6,70
4676,4/5/2002,Written,60,120,72,346
4677,11/12/2018,Project Based,180,120,72,128
4678,12/19/2005,Written,20,120,72,273
4679,1/9/2006,Multi Choice,180,50,30,324
4680,4/4/1999,Multi Choice,30,50,30,223
4681,10/2/2021,Multi Choice,60,30,18,343
4682,5/13/2014,Written,180,30,18,148
4683,4/8/2017,Multi Choice,20,50,30,135
4684,12/18/2018,Written,40,10,6,198
4685,4/26/1997,Project Based,20,50,30,169
4686,11/24/2009,Multi Choice,30,50,30,140
4687,3/2/2025,Written,20,100,60,294
4688,6/16/2015,Written,20,50,30,274
4689,12/7/2000,Project Based,60,50,30,100
4690,6/26/2018,Multi Choice,120,30,18,162
4691,10/24/2018,Multi Choice,90,50,30,120
4692,2/4/2001,Multi Choice,90,30,18,261
4693,4/12/2020,Multi Choice,180,10,6,346
4694,2/19/2014,Project Based,180,10,6,162
4695,6/14/1997,Project Based,40,10,6,302
4696,6/29/2013,Multi Choice,60,120,72,206
4697,11/22/2004,Written,40,10,6,292
4698,5/8/2017,Multi Choice,20,30,18,262
4699,5/2/2012,Written,60,120,72,335
4700,2/3/2014,Multi Choice,90,50,30,271
4701,2/2/2000,Project Based,30,50,30,143
4702,10/14/2021,Multi Choice,60,10,6,155
4703,3/6/2014,Written,120,50,30,159
4704,1/31/2013,Written,30,30,18,99
4705,4/5/2008,Written,30,100,60,110
4706,5/31/2009,Multi Choice,180,30,18,299
4707,11/9/2017,Written,30,10,6,184
4708,3/17/2006,Project Based,30,10,6,222
4709,4/16/2022,Multi Choice,120,30,18,101
4710,10/20/2003,Project Based,40,30,18,164
4711,12/17/2007,Project Based,20,50,30,145
4712,3/21/2013,Written,20,50,30,254
4713,4/22/2009,Project Based,180,120,72,210
4714,12/17/2021,Written,90,10,6,347
4715,4/13/2018,Written,40,10,6,138
4716,4/2/2004,Multi Choice,40,50,30,283
4717,1/8/2008,Written,90,50,30,23
4718,12/13/2019,Multi Choice,60,50,30,229
4719,1/13/2021,Project Based,60,30,18,145
4720,4/12/1997,Project Based,180,100,60,264
4721,11/12/1999,Multi Choice,90,10,6,236
4722,6/11/2019,Written,30,10,6,272
4723,1/2/2001,Written,180,10,6,250
4724,11/14/2017,Project Based,180,100,60,174
4725,5/25/2002,Multi Choice,20,10,6,81
4726,5/15/1996,Written,180,50,30,86
4727,3/9/1996,Multi Choice,40,50,30,110
4728,11/16/2016,Project Based,60,10,6,185
4729,6/23/2008,Project Based,90,50,30,293
4730,3/14/1997,Multi Choice,60,120,72,73
4731,12/1/2005,Written,30,30,18,225
4732,10/25/2015,Written,30,120,72,80
4733,4/27/2009,Written,20,100,60,158
4734,3/8/2002,Multi Choice,90,10,6,276
4735,3/8/2021,Multi Choice,180,30,18,104
4736,12/3/2015,Multi Choice,40,120,72,46
4737,3/23/2014,Written,20,120,72,183
4738,11/6/2019,Multi Choice,30,30,18,274
4739,5/27/2009,Written,20,100,60,165
4740,2/14/1996,Project Based,180,10,6,295
4741,11/15/1995,Multi Choice,20,120,72,277
4742,3/12/2012,Written,20,30,18,270
4743,4/14/2024,Written,90,30,18,140
4744,10/4/1997,Multi Choice,20,30,18,218
4745,12/10/2013,Written,120,100,60,177
4746,12/6/2000,Project Based,180,120,72,314
4747,12/24/1995,Multi Choice,180,100,60,164
4748,12/27/2017,Written,90,50,30,172
4749,1/4/1997,Multi Choice,40,30,18,207
4750,6/7/2009,Multi Choice,30,10,6,44
4751,4/8/2006,Project Based,60,10,6,246
4752,12/28/2013,Multi Choice,20,10,6,235
4753,6/20/2005,Written,90,30,18,124
4754,6/23/2010,Project Based,30,120,72,264
4755,3/5/2011,Written,60,100,60,245
4756,10/2/2001,Project Based,90,30,18,330
4757,3/12/2014,Project Based,20,100,60,170
4758,2/26/2019,Project Based,120,100,60,145
4759,11/5/2000,Project Based,40,30,18,311
4760,11/4/1996,Project Based,90,30,18,24
4761,11/28/2025,Multi Choice,60,50,30,206
4762,5/29/2025,Multi Choice,180,120,72,123
4763,1/30/2000,Multi Choice,30,10,6,60
4764,10/25/2018,Written,90,50,30,83
4765,12/24/2010,Project Based,180,120,72,292
4766,4/14/2011,Written,60,30,18,51
4767,1/30/2000,Written,180,50,30,47
4768,6/8/1996,Project Based,60,120,72,146
4769,10/6/1999,Written,120,30,18,172
4770,1/24/2007,Multi Choice,180,120,72,321
4771,4/16/2009,Written,120,30,18,73
4772,2/6/2026,Project Based,40,50,30,119
4773,3/11/2001,Project Based,30,100,60,339
4774,2/20/1997,Project Based,180,100,60,277
4775,1/8/2006,Written,40,50,30,29
4776,4/11/2020,Multi Choice,90,30,18,292
4777,6/24/2008,Written,20,100,60,152
4778,3/18/2018,Project Based,120,120,72,313
4779,2/15/2018,Multi Choice,60,30,18,92
4780,4/2/1999,Multi Choice,90,120,72,156
4781,4/26/2017,Written,180,100,60,273
4782,12/17/2022,Written,120,30,18,82
4783,12/2/2012,Written,40,100,60,70
4784,6/2/2009,Project Based,20,120,72,217
4785,3/10/2014,Written,20,120,72,305
4786,1/6/2010,Written,90,100,60,3
4787,2/16/2005,Written,40,10,6,306
4788,12/3/2001,Project Based,30,50,30,311
4789,10/14/2009,Project Based,90,100,60,129
4790,5/3/2002,Multi Choice,60,10,6,234
4791,3/8/2022,Project Based,30,10,6,306
4792,5/19/1997,Project Based,120,120,72,215
4793,4/7/2007,Written,60,10,6,2
4794,2/24/2024,Written,20,120,72,176
4795,11/25/2019,Multi Choice,180,30,18,298
4796,2/9/2024,Project Based,30,100,60,243
4797,11/28/1995,Project Based,40,50,30,119
4798,5/2/1996,Multi Choice,180,10,6,24
4799,11/3/2020,Project Based,40,30,18,205
4800,1/28/1997,Written,40,120,72,118
4801,11/4/2010,Written,120,120,72,39
4802,5/20/2010,Project Based,40,30,18,292
4803,2/15/2003,Multi Choice,30,30,18,57
4804,12/22/2017,Written,90,100,60,206
