gp_ID,gp_Name,gp_Score
5418,Digital Quiz and Result Analyzer,86.67
5419,Cloud-Based Test Management,61.65
5420,Bank Loan Prediction System,71.92
5421,Logistics Optimization Platform,73.13
5422,Exam Result Prediction System,99.1
5423,Automated Exam Management,58.99
5424,Sales Forecasting Tool,63.58
5425,Bank Loan Prediction System,86.37
5426,Digital Quiz and Result Analyzer,57.4
5427,Employee Attendance Tracker,89.5
5428,Student Assessment Portal,59.2
5429,Customer Feedback Analyzer,51.42
5430,Cloud-Based Test Management,68.04
5431,Online Examination System,81.4
5432,AI-based Exam Evaluator,73.38
5433,Exam Scheduling and Proctoring System,83.46
5434,Student Assessment Portal,90.01
5435,Cloud-Based Test Management,61.43
5436,Data Visualization Platform,72.58
5437,Hospital Management System,55.98
5438,Exam Scheduling and Proctoring System,71.97
5439,University Admission Portal,91.76
5440,Real Estate Analytics Dashboard,87.7
5441,Smart Invigilation System,93.3
5442,E-Learning and Exam Platform,85.37
5443,Digital Quiz and Result Analyzer,76.76
5444,Smart Parking System,65.48
5445,E-Learning and Exam Platform,95.96
5446,School Management System,75.72
5447,Healthcare Data Warehouse,71.65
5448,Cloud-Based Test Management,98.47
5449,Exam Result Prediction System,58.1
5450,Exam Scheduling and Proctoring System,81.58
5451,Student Assessment Portal,69.46
5452,Real Estate Analytics Dashboard,63.95
5453,Exam Scheduling and Proctoring System,61.72
5454,Cloud-Based Test Management,53.45
5455,Exam Scheduling and Proctoring System,85.24
5456,Digital Quiz and Result Analyzer,78.93
5457,Exam Result Prediction System,81.36
5458,E-Learning and Exam Platform,86.3
5459,Inventory Management System,99.38
5460,Automated Exam Management,76.31
5461,Automated Exam Management,83.26
5462,Exam Result Prediction System,63.75
5463,Online Examination System,56.17
5464,Real Estate Analytics Dashboard,80.08
5465,Smart Invigilation System,50.51
5466,Logistics Optimization Platform,60.99
5467,Smart Invigilation System,73.35
5468,Smart Invigilation System,72.52
5469,Digital Quiz and Result Analyzer,79.25
5470,Customer Feedback Analyzer,59.02
5471,E-Learning and Exam Platform,88.19
5472,Real Estate Analytics Dashboard,93.37
5473,Automated Exam Management,99.33
5474,Library Automation System,75.59
5475,Exam Result Prediction System,60.18
5476,Hospital Management System,66.13
5477,Inventory Management System,69.8
5478,Online Examination System,74.79
5479,Data Visualization Platform,71.37
5480,Social Media Analytics,93.75
5481,Cloud-Based Test Management,52.21
5482,Student Assessment Portal,53.92
5483,AI-based Exam Evaluator,51.24
5484,Hospital Management System,81.54
5485,Online Examination System,54.71
5486,Digital Quiz and Result Analyzer,69.58
5487,Hospital Management System,91.98
5488,Customer Feedback Analyzer,76.32
5489,Library Automation System,97.96
5490,Customer Feedback Analyzer,97.92
5491,Customer Feedback Analyzer,99.21
5492,Digital Quiz and Result Analyzer,61.66
5493,Student Assessment Portal,95.41
5494,Student Assessment Portal,88.73
5495,Logistics Optimization Platform,94.28
5496,School Management System,97.1
5497,Bank Loan Prediction System,98.87
5498,Hospital Management System,94.14
5499,Real Estate Analytics Dashboard,69.03
5500,Library Automation System,77.38
5501,IoT Smart Home Controller,92.94
5502,Cloud-Based Test Management,86.24
5503,Smart Invigilation System,83.73
5504,Online Examination System,91.46
5505,Student Assessment Portal,76.39
5506,Human Resource Management,80.3
5507,Exam Result Prediction System,54.36
5508,Exam Result Prediction System,51.56
5509,E-Learning and Exam Platform,71.88
5510,Real Estate Analytics Dashboard,62.86
5511,AI-based Exam Evaluator,76.15
5512,Student Assessment Portal,60.91
5513,Smart Invigilation System,74.57
5514,Data Visualization Platform,73.93
5515,University Admission Portal,80.43
5516,Exam Result Prediction System,99.93
5517,E-Learning and Exam Platform,88.73
5518,Cloud-Based Test Management,81.75
5519,Exam Result Prediction System,72.35
5520,E-Learning and Exam Platform,61.64
5521,Cloud-Based Test Management,99.11
5522,Smart Invigilation System,88.65
5523,University Admission Portal,93.13
5524,Automated Exam Management,96.46
5525,School Management System,71.06
5526,Sales Forecasting Tool,62.96
5527,Human Resource Management,85.8
5528,Restaurant Ordering System,54.95
5529,Exam Result Prediction System,67.65
5530,E-Learning and Exam Platform,86.72
5531,Customer Feedback Analyzer,58.08
5532,Cloud-Based Test Management,59.96
5533,University Admission Portal,81.82
5534,E-Commerce Dashboard,64.13
5535,IoT Smart Home Controller,90.77
5536,Bank Loan Prediction System,54.2
5537,AI-based Exam Evaluator,65.44
5538,Inventory Management System,66.77
5539,Sales Forecasting Tool,50.23
5540,Exam Result Prediction System,68.24
5541,Cloud-Based Test Management,88.26
5542,Online Examination System,57.25
5543,Bank Loan Prediction System,68.29
5544,Exam Scheduling and Proctoring System,53.99
5545,AI-based Exam Evaluator,58.29
5546,Automated Exam Management,99.66
5547,Inventory Management System,93.22
5548,Logistics Optimization Platform,65.38
5549,Customer Feedback Analyzer,78.96
5550,Inventory Management System,73.65
5551,Data Visualization Platform,62.63
5552,Logistics Optimization Platform,96.87
5553,Tourism Recommendation System,72.06
5554,Social Media Analytics,76.27
5555,E-Commerce Dashboard,91.99
5556,Cloud-Based Test Management,69.25
5557,University Admission Portal,59.78
5558,Human Resource Management,96.24
5559,Hospital Management System,91.25
5560,Library Automation System,59.19
5561,E-Learning and Exam Platform,88.5
5562,E-Commerce Dashboard,70.9
5563,Customer Feedback Analyzer,79.85
5564,Smart Parking System,79.38
5565,Smart Parking System,62.59
5566,AI-based Exam Evaluator,70.92
5567,Online Examination System,83.58
5568,Automated Exam Management,75
5569,Online Examination System,72.86
5570,Hospital Management System,56.9
5571,Automated Exam Management,94.75
5572,Exam Result Prediction System,70.87
5573,Human Resource Management,80.41
5574,Cloud-Based Test Management,85.64
5575,E-Learning and Exam Platform,54.91
5576,Logistics Optimization Platform,74.22
5577,Smart Invigilation System,65.21
5578,Healthcare Data Warehouse,59.71
5579,AI-based Exam Evaluator,97.46
5580,E-Learning and Exam Platform,97.78
5581,Logistics Optimization Platform,57.64
5582,Digital Quiz and Result Analyzer,70.68
5583,Real Estate Analytics Dashboard,81.71
5584,Online Examination System,85.88
5585,Exam Result Prediction System,71.98
5586,Restaurant Ordering System,54.72
5587,Human Resource Management,52.43
5588,Exam Result Prediction System,82.05
5589,AI-based Exam Evaluator,73.57
5590,Exam Result Prediction System,64.2
5591,Library Automation System,50.12
5592,Digital Quiz and Result Analyzer,54.88
5593,Smart Invigilation System,74.99
5594,Customer Feedback Analyzer,64.47
5595,Digital Quiz and Result Analyzer,57.87
5596,Real Estate Analytics Dashboard,72.75
5597,Smart Invigilation System,75.07
5598,Student Assessment Portal,86.35
5599,Human Resource Management,98.12
5600,Digital Quiz and Result Analyzer,53.87
5601,Real Estate Analytics Dashboard,93.02
5602,Automated Exam Management,52.94
5603,IoT Smart Home Controller,69.8
5604,Hospital Management System,88.91
5605,Online Examination System,83.73
5606,Bank Loan Prediction System,90.02
5607,Real Estate Analytics Dashboard,67.79
5608,Human Resource Management,77.73
5609,Exam Scheduling and Proctoring System,93.07
5610,Data Visualization Platform,69.85
5611,Automated Exam Management,96.09
5612,Sales Forecasting Tool,52.27
5613,Employee Attendance Tracker,88.1
5614,Online Examination System,55.61
5615,Smart Parking System,78.38
5616,Student Assessment Portal,70.36
5617,Data Visualization Platform,72.92
5618,Exam Result Prediction System,55.08
5619,Inventory Management System,86.71
5620,Digital Quiz and Result Analyzer,70.47
5621,Logistics Optimization Platform,83.93
5622,Student Assessment Portal,96.73
5623,Human Resource Management,63.56
5624,Digital Quiz and Result Analyzer,65.53
5625,Inventory Management System,76.48
5626,Online Examination System,97.61
5627,Cloud-Based Test Management,54.08
5628,Smart Parking System,60.67
5629,Real Estate Analytics Dashboard,65.26
5630,Hospital Management System,86.87
5631,Smart Invigilation System,58.69
5632,Digital Quiz and Result Analyzer,94.65
5633,Employee Attendance Tracker,52.58
5634,Employee Attendance Tracker,75.57
5635,IoT Smart Home Controller,52.18
5636,Tourism Recommendation System,71.6
5637,Data Visualization Platform,53.17
5638,Digital Quiz and Result Analyzer,60.37
5639,Exam Result Prediction System,74.49
5640,Exam Scheduling and Proctoring System,99.74
5641,Online Examination System,61.43
5642,Student Assessment Portal,94.89
5643,Student Assessment Portal,55.43
5644,AI-based Exam Evaluator,94.66
5645,Tourism Recommendation System,56.75
5646,Data Visualization Platform,94.61
5647,Student Assessment Portal,89.06
5648,Healthcare Data Warehouse,60.99
5649,Real Estate Analytics Dashboard,62.58
5650,Bank Loan Prediction System,89.98
5651,Library Automation System,50.64
5652,E-Commerce Dashboard,85.98
5653,AI-based Exam Evaluator,85.66
5654,Real Estate Analytics Dashboard,58.07
5655,Social Media Analytics,73.37
5656,Digital Quiz and Result Analyzer,69.68
5657,Automated Exam Management,93.11
5658,Cloud-Based Test Management,67.18
5659,Customer Feedback Analyzer,68.7
5660,Employee Attendance Tracker,98.73
5661,Restaurant Ordering System,96.73
5662,Smart Invigilation System,91.75
5663,Cloud-Based Test Management,98.7
5664,Customer Feedback Analyzer,92.66
5665,Human Resource Management,95.59
5666,E-Learning and Exam Platform,64.33
5667,Hospital Management System,85.66
5668,Sales Forecasting Tool,79.69
5669,Automated Exam Management,84.05
5670,Restaurant Ordering System,89.55
5671,Student Assessment Portal,96.41
5672,Sales Forecasting Tool,63.75
5673,Digital Quiz and Result Analyzer,98.12
5674,Exam Scheduling and Proctoring System,92.68
5675,Student Assessment Portal,92.7
5676,Logistics Optimization Platform,64.31
5677,Automated Exam Management,57.93
5678,E-Commerce Dashboard,64.25
5679,Exam Scheduling and Proctoring System,75.78
5680,Digital Quiz and Result Analyzer,95.73
5681,Restaurant Ordering System,96.99
5682,Customer Feedback Analyzer,58.58
5683,Healthcare Data Warehouse,73.97
5684,Digital Quiz and Result Analyzer,74.12
5685,Library Automation System,97.68
5686,Sales Forecasting Tool,93.13
5687,Online Examination System,87.17
5688,Exam Result Prediction System,98.27
5689,School Management System,58.16
5690,Automated Exam Management,95.79
5691,School Management System,93.15
5692,Exam Result Prediction System,87.32
5693,School Management System,70.64
5694,IoT Smart Home Controller,80.18
5695,Logistics Optimization Platform,69.01
5696,Real Estate Analytics Dashboard,80.59
5697,Online Examination System,97.35
5698,Human Resource Management,58.96
5699,Automated Exam Management,65.06
5700,Smart Invigilation System,58.86
5701,Smart Parking System,98.86
5702,Restaurant Ordering System,58.7
5703,Logistics Optimization Platform,65.05
5704,Automated Exam Management,51.29
5705,Online Examination System,71.43
5706,Smart Invigilation System,54.13
5707,Real Estate Analytics Dashboard,69.77
5708,Bank Loan Prediction System,68.51
5709,Smart Invigilation System,80.47
5710,University Admission Portal,51.03
5711,Automated Exam Management,72.26
5712,Student Assessment Portal,62.87
5713,E-Learning and Exam Platform,99.81
5714,Online Examination System,68.23
5715,Bank Loan Prediction System,74.11
5716,Library Automation System,65.8
5717,Restaurant Ordering System,95.63
5718,IoT Smart Home Controller,93.49
5719,Inventory Management System,99.9
5720,IoT Smart Home Controller,72.19
5721,Inventory Management System,90.82
5722,Digital Quiz and Result Analyzer,56.5
5723,Restaurant Ordering System,99.38
5724,IoT Smart Home Controller,88.33
5725,School Management System,73.36
5726,Bank Loan Prediction System,68.02
5727,Social Media Analytics,61.6
5728,Human Resource Management,82.99
5729,E-Commerce Dashboard,95.18
5730,Exam Result Prediction System,82.19
5731,Digital Quiz and Result Analyzer,69.57
5732,Online Examination System,90.61
5733,Social Media Analytics,54.38
5734,AI-based Exam Evaluator,50.55
5735,Exam Result Prediction System,99.46
5736,E-Commerce Dashboard,76.74
5737,Human Resource Management,85.27
5738,Student Assessment Portal,91.68
5739,Online Examination System,61.47
5740,Student Assessment Portal,51.25
5741,Exam Scheduling and Proctoring System,63.87
5742,E-Commerce Dashboard,70.84
5743,Student Assessment Portal,58.51
5744,Exam Result Prediction System,58.42
5745,Student Assessment Portal,79.67
5746,Smart Parking System,81.47
5747,Tourism Recommendation System,52.83
5748,Automated Exam Management,90.05
5749,Smart Parking System,75.38
5750,Smart Invigilation System,83.91
5751,Real Estate Analytics Dashboard,79.32
5752,Exam Scheduling and Proctoring System,58.69
5753,Exam Scheduling and Proctoring System,54.55
5754,Human Resource Management,99.68
5755,Cloud-Based Test Management,86.21
5756,Logistics Optimization Platform,60.52
5757,Sales Forecasting Tool,63.83
5758,Tourism Recommendation System,66.24
5759,Automated Exam Management,66.93
5760,Automated Exam Management,70
5761,Employee Attendance Tracker,67.78
5762,Exam Result Prediction System,84.39
5763,E-Learning and Exam Platform,93.28
5764,Healthcare Data Warehouse,79.25
5765,Digital Quiz and Result Analyzer,74.46
5766,Logistics Optimization Platform,87.61
5767,Automated Exam Management,60.65
5768,Sales Forecasting Tool,75.7
5769,Exam Result Prediction System,89.99
5770,Logistics Optimization Platform,93.84
5771,Exam Result Prediction System,99.99
5772,Restaurant Ordering System,64.09
5773,Tourism Recommendation System,87.46
5774,Tourism Recommendation System,84.97
5775,Cloud-Based Test Management,55.03
5776,Smart Invigilation System,76.58
5777,Smart Invigilation System,66.82
5778,Online Examination System,62.84
5779,Online Examination System,53.02
5780,Smart Invigilation System,77.73
