cer_ID,cer_Name,cer_Duration,cer_Platform,st_ID
29023,"Design Patterns",14,"Stanford Online",19110
29024,"3D Modeling and Animation",13,"Salesforce Trailhead",6886
29025,"Kotlin Programming",20,"Codecademy",8914
29026,"OWASP Best Practices",26,"Microsoft Learn",1374
29027,"Serverless Computing",11,"Pluralsight",12625
29028,"Java Development",6,"Pluralsight",13166
29029,"Laravel Framework",18,"FreeCodeCamp",6995
29030,"Flutter Cross-Platform",14,"Google Analytics Academy",1666
29031,"TensorFlow Development",18,"Pluralsight",18231
29032,"Responsive Web Design",17,"Khan Academy",19885
29033,"Code Review Best Practices",9,"AWS Training",8967
29034,"Blockchain Development",40,"Udacity",1992
29035,"Refactoring Techniques",11,"Salesforce Trailhead",2437
29036,"FastAPI Development",9,"Google Developers",6828
29037,"WordPress Development",11,"Harvard Online",7346
29038,"R Programming for Data Science",9,"Udemy",14540
29039,"Statistical Analysis",31,"Pluralsight",9126
29040,"Chrome Extension Development",44,"Salesforce Trailhead",12384
29041,"Power BI Analytics",27,"Udacity",561
29042,"Node.js Backend Development",19,"AWS Training",11013
29043,"Serverless Computing",3,"Harvard Online",10924
29044,"RabbitMQ Messaging",4,"MIT OpenCourseWare",13933
29045,"Swift Programming",44,"AWS Training",11180
29046,"Ansible Automation",12,"Pluralsight",8567
29047,"C++ Programming",9,"IBM Skills",5929
29048,"Google Cloud Platform",7,"MIT OpenCourseWare",3279
29049,"Deep Learning",36,"Coursera",5859
29050,"Blockchain Development",18,"MIT OpenCourseWare",8414
29051,"RabbitMQ Messaging",11,"MIT OpenCourseWare",3920
29052,"Digital Forensics",29,"AWS Training",13356
29053,"Video Streaming Technology",8,"IBM Skills",19553
29054,"Functional Programming",3,"Khan Academy",19095
29055,"High Availability Systems",16,"Skillshare",17805
29056,"TypeScript Programming",15,"Google Developers",14786
29057,"MongoDB Database",5,"Salesforce Trailhead",12995
29058,"Microservices Architecture",9,"edX",408
29059,"Web Development Fundamentals",11,"Pluralsight",19506
29060,"Cryptography Fundamentals",44,"MIT OpenCourseWare",2430
29061,"Unity Game Engine",11,"Codecademy",7427
29062,"Firewall Management",7,"Udacity",7878
29063,"Shopify Theme Development",38,"LinkedIn Learning",7447
29064,"High Availability Systems",17,"Skillshare",18761
29065,"Artificial Intelligence Fundamentals",37,"Google Developers",764
29066,"Design Patterns",18,"Codecademy",16050
29067,"Ethical Hacking",8,"Codecademy",9548
29068,"UI/UX Design Principles",4,"Stanford Online",1127
29069,"Load Balancing",10,"Facebook Blueprint",9033
29070,"Data Science with Python",10,"Cisco Networking Academy",19112
29071,"DNS Management",15,"Cisco Networking Academy",5298
29072,"SIEM Solutions",50,"Pluralsight",2221
29073,"Design Patterns",12,"Cisco Networking Academy",4413
29074,"Penetration Testing",5,"AWS Training",16850
29075,"Web Application Security",41,"IBM Skills",9162
29076,"Flutter Cross-Platform",37,"Microsoft Learn",10778
29077,"FastAPI Development",15,"Cisco Networking Academy",13698
29078,"Robotics Programming",18,"Harvard Online",13783
29079,"Microservices Architecture",6,"Google Analytics Academy",6108
29080,"WebRTC Development",19,"Cisco Networking Academy",17024
29081,"Robotics Programming",43,"Microsoft Learn",3307
29082,"TCP/IP Networking",4,"Stanford Online",7349
29083,"3D Modeling and Animation",9,"Pluralsight",18765
29084,"Python Data Analysis",7,"Skillshare",19224
29085,"Laravel Framework",10,"Facebook Blueprint",58
29086,"3D Modeling and Animation",6,"edX",9563
29087,"Chrome Extension Development",6,"Udacity",19210
29088,"TensorFlow Development",6,"AWS Training",8045
29089,"Computer Graphics",8,"Google Developers",6455
29090,"Blockchain Technology",7,"DataCamp",1511
29091,"Computer Vision",20,"Stanford Online",17776
29092,"Jenkins CI/CD",17,"Salesforce Trailhead",13142
29093,"Data Visualization",37,"Harvard Online",3620
29094,"Google Analytics",37,"HubSpot Academy",2404
29095,"Payment Gateway Integration",18,"Coursera",7536
29096,"Flask Development",20,"Cisco Networking Academy",11262
29097,"Performance Optimization",5,"Coursera",10068
29098,"SEO Optimization",4,"AWS Training",13930
29099,"C# and .NET Framework",45,"Facebook Blueprint",10173
29100,"Machine Learning Basics",14,"Harvard Online",7122
29101,"Operating Systems",11,"Pluralsight",4980
29102,"Object-Oriented Programming",15,"Khan Academy",6220
29103,"REST API Design",50,"Udemy",8555
29104,"Email Server Administration",3,"FreeCodeCamp",18909
29105,"PHP Web Development",5,"HubSpot Academy",4387
29106,"OWASP Best Practices",5,"Oracle Academy",16825
29107,"Game Development",7,"Udacity",2136
29108,"Internet of Things (IoT)",19,"Google Analytics Academy",3240
29109,"Microservices Architecture",5,"IBM Skills",17374
29110,"Business Intelligence",18,"FreeCodeCamp",18629
29111,"SIEM Solutions",10,"FreeCodeCamp",12631
29112,"3D Modeling and Animation",17,"Udacity",2424
29113,"SQL Database Design",14,"Facebook Blueprint",2986
29114,"React Native Development",17,"Coursera",18377
29115,"Linux System Administration",7,"Codecademy",5174
29116,"Machine Learning Basics",10,"edX",17737
29117,"E-commerce Solutions",13,"DataCamp",3627
29118,"Progressive Web Apps",11,"DataCamp",11283
29119,"TypeScript Programming",18,"LinkedIn Learning",14973
29120,"Backup Solutions",19,"Google Analytics Academy",2192
29121,"Penetration Testing",18,"Stanford Online",8396
29122,"Network Security",14,"Salesforce Trailhead",253
29123,"CDN Configuration",15,"DataCamp",2902
29124,"RabbitMQ Messaging",4,"Stanford Online",10916
29125,"Terraform Infrastructure",5,"HubSpot Academy",9470
29126,"Big Data Analytics",18,"Oracle Academy",6398
29127,"Operating Systems",9,"Salesforce Trailhead",8606
29128,"Penetration Testing",7,"Coursera",6684
29129,"Incident Response",18,"Codecademy",5341
29130,"PostgreSQL Advanced",12,"Pluralsight",13568
29131,"Full Stack Web Development",8,"Udacity",551
29132,"Swift Programming",3,"Harvard Online",10473
29133,"MySQL Administration",12,"Harvard Online",12882
29134,"Angular Development",13,"AWS Training",14059
29135,"Internet of Things (IoT)",15,"Skillshare",10178
29136,"Backup Solutions",12,"CompTIA",3551
29137,"Internet of Things (IoT)",14,"Udacity",8667
29138,"Google Analytics",8,"CompTIA",2510
29139,"Big Data Analytics",6,"Salesforce Trailhead",18798
29140,"SIEM Solutions",6,"HubSpot Academy",14291
29141,"Advanced JavaScript Programming",15,"Salesforce Trailhead",1799
29142,"5G Technology",3,"CompTIA",9389
29143,"Design Patterns",20,"Oracle Academy",11168
29144,"Computer Graphics",18,"Oracle Academy",9741
29145,"Redis Cache Management",47,"edX",16935
29146,"Computer Networks",16,"Google Analytics Academy",18076
29147,"Terraform Infrastructure",19,"Coursera",16555
29148,"Terraform Infrastructure",12,"DataCamp",13687
29149,"Google Cloud Platform",10,"CompTIA",12344
29150,"Microservices Architecture",11,"Salesforce Trailhead",12584
29151,"Git Version Control",9,"MIT OpenCourseWare",3147
29152,"Frontend Web Design",4,"Harvard Online",4153
29153,"E-commerce Solutions",12,"Salesforce Trailhead",7330
29154,"TensorFlow Development",18,"edX",7810
29155,"Clean Code Principles",39,"edX",4683
29156,"Excel Data Analysis",3,"Khan Academy",8475
29157,"Performance Optimization",6,"DataCamp",6247
29158,"WebRTC Development",16,"Google Developers",5043
29159,"Natural Language Processing",45,"Skillshare",12760
29160,"Natural Language Processing",13,"Pluralsight",9361
29161,"Google Cloud Platform",9,"LinkedIn Learning",12995
29162,"iOS Development",15,"AWS Training",6772
29163,"PostgreSQL Advanced",7,"Facebook Blueprint",16121
29164,"Software Testing and QA",18,"edX",8169
29165,"Computer Networks",8,"LinkedIn Learning",1053
29166,"DNS Management",44,"Codecademy",15767
29167,"Web Development Fundamentals",16,"Facebook Blueprint",2603
29168,"DevOps Engineering",5,"HubSpot Academy",19712
29169,"Video Streaming Technology",20,"AWS Training",14349
29170,"Compiler Design",48,"Harvard Online",11696
29171,"TypeScript Programming",9,"Google Analytics Academy",6761
29172,"Socket Programming",7,"Oracle Academy",2299
29173,"Intrusion Detection Systems",9,"IBM Skills",12145
29174,"Vue.js Framework",15,"Udemy",5968
29175,"MongoDB Database",16,"Facebook Blueprint",18944
29176,"Android Development",19,"Udemy",17278
29177,"Power BI Analytics",29,"LinkedIn Learning",8
29178,"Responsive Web Design",3,"Codecademy",11027
29179,"Python Data Analysis",6,"Google Developers",13657
29180,"Computer Networks",9,"Udemy",4476
29181,"Functional Programming",4,"Stanford Online",755
29182,"Refactoring Techniques",8,"Pluralsight",17877
29183,"Robotics Programming",32,"AWS Training",2194
29184,"MongoDB Database",3,"AWS Training",2460
29185,"5G Technology",12,"Microsoft Learn",14470
29186,"Computer Vision",9,"Khan Academy",17725
29187,"Payment Gateway Integration",13,"Oracle Academy",6372
29188,"Information Security",14,"MIT OpenCourseWare",11849
29189,"Python Data Analysis",3,"Khan Academy",11260
29190,"Go Programming",17,"Google Analytics Academy",6728
29191,"Robotics Programming",11,"DataCamp",2187
29192,"Progressive Web Apps",5,"LinkedIn Learning",10249
29193,"Edge Computing",14,"Skillshare",11160
29194,"Code Review Best Practices",29,"edX",10096
29195,"Blockchain Development",19,"AWS Training",4779
29196,"Terraform Infrastructure",15,"LinkedIn Learning",17544
29197,"Mobile App Development",5,"Harvard Online",2194
29198,"Virtual Reality Development",15,"Facebook Blueprint",11948
29199,"API Documentation",12,"Udemy",10416
29200,"Data Visualization",48,"Google Developers",9312
29201,"Agile Project Management",12,"Codecademy",15915
29202,"Digital Marketing Analytics",3,"Skillshare",19078
29203,"REST API Design",6,"Harvard Online",18131
29204,"Software Testing and QA",17,"FreeCodeCamp",13386
29205,"Blockchain Development",25,"Cisco Networking Academy",8691
29206,"Kotlin Programming",8,"AWS Training",19770
29207,"Cryptography Fundamentals",13,"LinkedIn Learning",18374
29208,"Design Patterns",12,"Codecademy",13365
29209,"Mobile App Development",11,"Coursera",5454
29210,"Machine Learning Basics",48,"Facebook Blueprint",6009
29211,"C# and .NET Framework",13,"Oracle Academy",3000
29212,"API Documentation",18,"edX",13705
29213,"OWASP Best Practices",7,"Salesforce Trailhead",4866
29214,"WebRTC Development",4,"Microsoft Learn",10052
29215,"Socket Programming",5,"Pluralsight",575
29216,"Frontend Web Design",13,"MIT OpenCourseWare",2979
29217,"Network Security",17,"Coursera",14998
29218,"Serverless Computing",30,"FreeCodeCamp",15975
29219,"Machine Learning Basics",30,"Google Analytics Academy",6034
29220,"Excel Data Analysis",7,"LinkedIn Learning",2340
29221,"Terraform Infrastructure",4,"Pluralsight",1356
29222,"Email Server Administration",18,"Stanford Online",7233
29223,"Data Science with Python",14,"Codecademy",16852
29224,"Ethical Hacking",5,"Harvard Online",11603
29225,"Natural Language Processing",45,"IBM Skills",15409
29226,"Docker and Kubernetes",37,"Stanford Online",16880
29227,"C++ Programming",5,"Codecademy",4605
29228,"Data Structures and Algorithms",15,"FreeCodeCamp",7155
29229,"Augmented Reality",5,"Google Developers",19153
29230,"MATLAB Programming",9,"Harvard Online",14716
29231,"Backup Solutions",13,"HubSpot Academy",4568
29232,"Elasticsearch Development",7,"FreeCodeCamp",7626
29233,"Competitive Programming",15,"Udacity",8619
29234,"E-commerce Solutions",17,"Google Analytics Academy",5841
29235,"Frontend Web Design",6,"Udacity",10163
29236,"Content Management Systems",12,"MIT OpenCourseWare",7531
29237,"Power BI Analytics",10,"Stanford Online",18684
29238,"Natural Language Processing",4,"CompTIA",10304
29239,"Artificial Intelligence Fundamentals",18,"Oracle Academy",15768
29240,"Cloud Architecture",20,"Google Developers",11401
29241,"Computer Networks",20,"Microsoft Learn",8866
29242,"React.js Development",13,"Skillshare",19894
29243,"VPN Configuration",7,"Cisco Networking Academy",12851
29244,"Edge Computing",8,"Stanford Online",5622
29245,"Spring Boot",12,"Salesforce Trailhead",10333
29246,"Django Framework",13,"AWS Training",9555
29247,"Azure Cloud Services",41,"IBM Skills",12375
29248,"Robotics Programming",18,"FreeCodeCamp",8292
29249,"React Native Development",8,"Udemy",18216
29250,"Docker and Kubernetes",16,"Salesforce Trailhead",16887
29251,"Socket Programming",12,"Pluralsight",1668
29252,"Quantum Computing",16,"Khan Academy",12081
29253,"Artificial Intelligence Fundamentals",3,"HubSpot Academy",526
29254,"Power BI Analytics",26,"IBM Skills",11013
29255,"Google Analytics",45,"Khan Academy",6705
29256,"Code Review Best Practices",31,"Khan Academy",15122
29257,"DevOps Engineering",22,"Google Analytics Academy",3602
29258,"Agile Project Management",15,"MIT OpenCourseWare",4234
29259,"Google Cloud Platform",14,"edX",471
29260,"Unity Game Engine",46,"Khan Academy",4632
29261,"Computer Vision",18,"Skillshare",2150
29262,"Natural Language Processing",18,"LinkedIn Learning",773
29263,"Django Framework",4,"AWS Training",2524
29264,"Artificial Intelligence Fundamentals",15,"DataCamp",2981
29265,"Cybersecurity Essentials",14,"IBM Skills",16304
29266,"Solidity Programming",30,"Skillshare",16564
29267,"Software Architecture",5,"FreeCodeCamp",7081
29268,"PHP Web Development",8,"Facebook Blueprint",3181
29269,"Internet of Things (IoT)",8,"Harvard Online",2877
29270,"SIEM Solutions",25,"Salesforce Trailhead",12121
29271,"Firewall Management",14,"Google Developers",10524
29272,"WebRTC Development",12,"Codecademy",6510
29273,"Responsive Web Design",14,"Codecademy",716
29274,"Functional Programming",17,"Pluralsight",14680
29275,"Cryptography Fundamentals",5,"Stanford Online",543
29276,"Ethereum Smart Contracts",11,"Salesforce Trailhead",4393
29277,"Ethereum Smart Contracts",9,"Salesforce Trailhead",15301
29278,"Data Science with Python",19,"Khan Academy",13349
29279,"VPN Configuration",8,"Salesforce Trailhead",5658
29280,"Power BI Analytics",11,"Stanford Online",6580
29281,"TCP/IP Networking",10,"Google Developers",13176
29282,"Natural Language Processing",7,"Udacity",1119
29283,"Agile Project Management",22,"Oracle Academy",16974
29284,"Chrome Extension Development",17,"Cisco Networking Academy",15219
29285,"Object-Oriented Programming",18,"MIT OpenCourseWare",11124
29286,"PHP Web Development",6,"Pluralsight",13140
29287,"Business Intelligence",15,"Pluralsight",18665
29288,"WordPress Development",4,"Udacity",212
29289,"Firewall Management",47,"Udacity",11105
29290,"Kotlin Programming",9,"Facebook Blueprint",1823
29291,"Cloud Computing with AWS",27,"Cisco Networking Academy",13035
29292,"Augmented Reality",13,"Oracle Academy",13304
29293,"Business Intelligence",11,"Pluralsight",14597
29294,"iOS Development",7,"Udacity",12747
29295,"TCP/IP Networking",4,"Google Analytics Academy",4790
29296,"Angular Development",47,"CompTIA",18859
29297,"SEO Optimization",15,"Google Analytics Academy",11591
29298,"Intrusion Detection Systems",17,"Coursera",16130
29299,"Performance Optimization",12,"MIT OpenCourseWare",8601
29300,"Web Application Security",7,"Skillshare",6895
29301,"Technical Writing",10,"Codecademy",15988
29302,"Machine Learning Basics",12,"Salesforce Trailhead",8270
29303,"Content Management Systems",50,"edX",811
29304,"Big Data Analytics",18,"IBM Skills",19765
29305,"Quantum Computing",19,"IBM Skills",2853
29306,"Machine Learning Basics",5,"Microsoft Learn",12729
29307,"Solidity Programming",6,"AWS Training",19578
29308,"WebRTC Development",50,"Codecademy",14976
29309,"Flutter Cross-Platform",12,"LinkedIn Learning",7693
29310,"Cloud Computing with AWS",13,"MIT OpenCourseWare",4053
29311,"Shopify Theme Development",19,"Salesforce Trailhead",3835
29312,"Augmented Reality",14,"Udemy",8012
29313,"Redis Cache Management",8,"FreeCodeCamp",12219
29314,"MATLAB Programming",5,"Facebook Blueprint",8129
29315,"PostgreSQL Advanced",3,"LinkedIn Learning",9902
29316,"Refactoring Techniques",13,"Udacity",7340
29317,"WebRTC Development",9,"Microsoft Learn",6447
29318,"Python Data Analysis",18,"Harvard Online",11197
29319,"Artificial Intelligence Fundamentals",6,"Pluralsight",11948
29320,"SEO Optimization",5,"Skillshare",7571
29321,"System Design",18,"Google Analytics Academy",10802
29322,"Cloud Architecture",13,"Coursera",18455
29323,"React Native Development",8,"Microsoft Learn",12115
29324,"Data Visualization",15,"Khan Academy",8951
29325,"Object-Oriented Programming",13,"Cisco Networking Academy",1316
29326,"5G Technology",4,"Salesforce Trailhead",17687
29327,"Intrusion Detection Systems",38,"Skillshare",19694
29328,"WebRTC Development",14,"Microsoft Learn",2417
29329,"Business Intelligence",5,"CompTIA",11337
